Time,pipeline_1,pipeline_2,pipeline_3,sep_lvl
0.0,11.1389503479004,11.0857496261597,11.4849500656128,0.476072996854782
0.100000001490116,11.1387500762939,11.0854501724243,11.484450340271,0.475311011075974
0.233333006501198,11.1384496688843,11.0852499008179,11.4840497970581,0.474377989768982
0.411110997200012,11.1381502151489,11.0849504470825,11.4836502075195,0.473194986581802
0.648148000240326,11.1375503540039,11.0845499038696,11.4831495285034,0.471706002950668
0.964197993278503,11.136549949646,11.0838499069214,11.4824495315552,0.469781011343002
1.38559997081757,11.1348495483398,11.0825500488281,11.4818496704102,0.467285007238388
1.94746005535126,11.131950378418,11.0807504653931,11.4812498092651,0.464051008224487
2.69661998748779,11.1277503967285,11.0782499313354,11.4809503555298,0.459962010383606
3.69548988342285,11.1228504180908,11.0755500793457,11.4809503555298,0.455166012048721
4.69548988342285,11.1194496154785,11.0739498138428,11.4812498092651,0.4512580037117
5.69548988342285,11.1171503067017,11.0736503601074,11.4813499450684,0.447921991348267
6.69548988342285,11.1155500411987,11.0738496780396,11.4812498092651,0.44480699300766
7.69548988342285,11.1143503189087,11.0742502212524,11.4808502197266,0.441684007644653
8.69548988342285,11.1132497787476,11.0743503570557,11.4796495437622,0.370128005743027
8.80438041687012,11.1131496429443,11.0743503570557,11.4794502258301,0.382299989461899
8.90019989013672,11.1130504608154,11.0742502212524,11.4792499542236,0.387953996658325
8.99792957305908,11.1129503250122,11.0742502212524,11.4790496826172,0.389970004558563
9.12940979003906,11.1127500534058,11.074049949646,11.4787502288818,0.389308005571365
9.22959041595459,11.1126499176025,11.0739498138428,11.4785499572754,0.388062000274658
9.36314964294434,11.1125497817993,11.0738496780396,11.4783496856689,0.38630598783493
9.54123973846436,11.1123504638672,11.0736503601074,11.4780502319336,0.384025990962982
9.77869033813477,11.1121501922607,11.073450088501,11.4776496887207,0.349175989627838
9.85441970825195,11.1120500564575,11.0733499526978,11.4775495529175,0.362893998622894
9.94624042510986,11.1120500564575,11.0732498168945,11.4773502349854,0.366349011659622
10.0599002838135,11.1119499206543,11.0731496810913,11.4771499633789,0.369437009096146
10.164400100708,11.1118497848511,11.0729503631592,11.4769496917725,0.36854299902916
10.3368997573853,11.1117496490479,11.0727500915527,11.4766502380371,0.364627987146378
10.4681997299194,11.1116504669189,11.0725498199463,11.4764499664307,0.361191004514694
10.6434001922607,11.1116504669189,11.0723495483398,11.476149559021,0.356768995523453
10.8769998550415,11.1115503311157,11.0720500946045,11.4756498336792,0.35104501247406
11.1884002685547,11.1113500595093,11.0716495513916,11.4750499725342,0.343740999698639
11.6035995483398,11.1112499237061,11.071249961853,11.4741497039795,0.334708988666534
12.1571998596191,11.1109504699707,11.0707502365112,11.4730501174927,0.323909014463425
